cgl-id	Chr	Start	End	Strand	Length	3F1	3F2	3F3	3N1	3N2	3N3	1F1	1F2	1F3	1N1	1N2	1N3
Cgl0147	WT-3281083	158869	159162	+	294	76.60088703	83.23544099	102.7185146	115.729171	138.5425483	113.4797305	54.35620095	30.95768588	38.04429201	26.23883638	25.64560776	22.08471134
Cgl0148	WT-3281083	159162	160016	+	855	346.9091687	263.2620453	281.9037549	221.2342919	202.309168	215.3887467	317.9079008	316.6298052	314.2697558	292.8834865	286.0718054	303.7616437
Cgl0149	WT-3281083	160029	160373	+	345	30.41327708	169.297746	118.7180397	223.1186678	277.2124676	240.3249599	11.6809318	12.88390648	15.07923404	12.04002793	4.370903584	5.943162594
Cgl0150	WT-3281083	160470	161363	+	894	42.65276664	122.6608135	99.86187131	138.8573178	192.0786363	191.028109	41.50231555	44.51103516	37.82458875	33.51987642	31.71105217	37.84278867
Cgl0151	WT-3281083	161360	162268	-	909	352.7651261	458.9274333	444.1431613	459.3581718	481.8463139	492.9469309	240.6242706	205.3771231	215.7624396	255.9002637	207.6972601	246.6183642
Cgl0152	WT-3281083	162439	162870	+	432	11.2555912	136.27186	109.2275871	118.9199987	227.1999463	208.3660755	12.22358046	10.28923087	25.89125428	9.615300085	11.86821737	7.119413524
Cgl0153	WT-3281083	162983	163606	+	624	14.76441922	106.1810601	89.53301294	98.79507582	153.554063	153.5174191	3.340452149	2.374437893	3.751684431	0.475481872	0	0.547647194
Cgl0154	WT-3281083	165717	166460	+	744	138.6214916	155.1482277	177.075536	204.8870205	236.5923601	200.0166329	61.82350794	52.06255987	70.27348687	78.56187581	52.2922215	59.2518932
Cgl0155	WT-3281083	163686	165614	-	1929	662.5440641	601.1470227	637.8592112	583.6372692	577.6489887	530.1673476	413.5746442	371.207835	401.030236	347.3043827	271.104785	302.403456
Cgl0156	WT-3281083	166457	167422	+	966	269.4277247	298.4936262	279.2101362	296.5964785	301.6570942	322.1202508	176.9402231	170.2516213	156.9855973	258.6148857	268.1861556	247.2780151
Cgl0157	WT-3281083	167834	168595	-	762	126.2790571	272.3669894	233.5784647	308.1389551	376.2932677	317.755631	91.73004346	102.7765693	98.31185659	96.17463257	106.4676397	119.7406873
Cgl0158	WT-3281083	168975	169994	+	1020	12.54493137	156.1703807	118.6134494	203.7763557	246.8096545	244.8307009	7.629330711	9.545639393	9.435608949	15.41680047	11.23579333	16.08149878
Cgl0159	WT-3281083	169996	170919	+	924	15.51009696	178.1424039	128.4856874	317.9166786	353.8189149	292.0749678	7.820417844	9.162951422	5.067210141	8.027616027	4.243182375	10.72535024
Cgl0160	WT-3281083	170933	172447	+	1515	13.344826	119.0112868	90.57281298	223.471543	252.8656813	216.9475251	4.677955959	3.353095887	3.777273478	5.875261155	3.782346269	6.541401733
Cgl0161	WT-3281083	172468	173358	+	891	16.65899303	67.88492418	60.79673697	119.2862699	152.8511521	108.069989	13.10087092	9.977435993	13.72108754	18.98085212	18.27832408	17.2591843
Cgl0162	WT-3281083	173365	175278	+	1914	18.05054388	132.5578675	97.72547705	243.5919632	292.8692241	231.694974	4.42880427	6.856415374	5.571989695	5.890609277	4.569581019	3.927952289
Cgl0163	WT-3281083	175319	176275	+	957	31.28760939	194.1930544	137.8609656	312.5862186	369.1802191	310.8250639	17.71521708	22.11746895	19.56991503	31.62327086	31.82949538	34.63739746
Cgl0164	WT-3281083	176308	177321	+	1014	34.82888637	154.8177344	122.6658119	281.5597369	318.8757378	255.8895123	21.10480537	26.30146589	23.60033967	31.01604829	29.14797834	36.0604614
Cgl0165	WT-3281083	177334	178206	+	873	22.27910835	47.60011603	44.3216271	84.12228265	118.5949549	71.13574067	11.46085026	16.9719272	15.19582606	28.88838317	21.41892959	19.18082544
Cgl0166	WT-3281083	178300	179661	+	1362	7.891701317	67.12245437	55.15463852	112.2916709	146.6299551	120.2953447	3.366940315	3.108137707	3.437666792	4.356838302	5.314402595	3.010853297
Cgl0167	WT-3281083	179689	180714	+	1026	10.72554951	117.455374	105.7782949	235.5826721	277.7204	210.7203807	1.625296016	0.825201473	2.02820107	0.578363915	1.469748281	1.332287911
Cgl0168	WT-3281083	180842	181300	+	459	55.19769801	136.3032952	95.81186935	167.7035738	193.8981367	145.0128931	53.88971693	49.80333596	51.56999485	67.22629976	35.48145262	52.11596828
Cgl0169	WT-3281083	181303	181650	+	348	56.62522468	103.4892178	108.4742934	120.035924	159.3249828	134.3140511	42.7270707	51.09135327	64.28173478	53.71305565	45.93216783	25.53168988
Cgl0170	WT-3281083	181684	182679	-	996	20.29860581	151.8209524	122.7981278	314.0446277	331.6645809	268.8053653	10.88262965	8.075540922	15.14736311	11.61779804	14.23176739	21.27246451
Cgl0170	WT-3281083	2597968	2598423	+	456	14.03051534	193.9026218	154.39032	324.3160758	397.8239798	338.6577547	4.571145046	4.641758286	3.422589306	7.157253447	4.629707085	4.4964717
Cgl0171	WT-3281083	182819	184054	+	1236	8.075038345	172.0247397	117.4313212	289.9959656	336.3660907	289.5707541	3.710172095	6.849973393	4.209009502	3.360687408	1.220033767	2.764820786
Cgl0172	WT-3281083	184077	185090	+	1014	8.581029975	136.3762102	90.27757022	258.8024012	275.3444217	214.3542955	5.207679247	8.140929917	3.334830606	3.218646521	1.784570102	3.707150238
Cgl0173	WT-3281083	185214	185645	+	432	26.65797915	44.35515442	37.13737962	34.31134388	39.8742136	50.4666458	10.61521461	15.67882799	18.06366578	19.23060017	21.64204344	14.23882705
Cgl0174	WT-3281083	186508	186711	+	204	2805.046653	1878.571246	2141.888732	933.0116771	853.190894	885.7301151	1265.65147	1259.609372	946.1110595	1793.293866	1596.665368	1583.022537
Cgl0175	WT-3281083	186769	187305	+	537	6.195373926	60.61701927	53.4251045	52.06820493	108.5959728	101.1895976	2.846537995	9.065691044	1.453166409	8.287728725	1.123248966	6.363721586
Cgl0176	WT-3281083	187302	187610	+	309	9.110299671	80.68912873	40.92534992	53.96541465	72.58655389	89.26315816	8.544638765	5.479978715	4.209009502	8.641767622	5.856162083	2.211856629
Cgl0177	WT-3281083	187687	188103	+	417	38.66365897	53.14775546	60.19933088	52.1065667	76.16261663	70.1053994	38.98956522	40.60703652	30.56528195	48.38284606	41.22485322	46.71154773
Cgl0178	WT-3281083	188297	188725	-	429	7.15850629	44.12719381	37.83704724	53.3974379	97.45480877	69.68439586	20.08320322	23.68270521	21.22164931	12.44897993	24.60543626	22.30417664
Cgl0179	WT-3281083	188744	189736	-	993	40.46214116	119.731309	96.36843117	177.427625	203.2862098	176.6401906	86.20452224	85.47566497	86.96754619	105.4736586	98.40475379	101.1774055
Cgl0180	WT-3281083	189920	190324	+	405	13.90164246	189.2486589	131.4226328	139.3248509	226.8399707	255.2898608	8.577951197	8.362041594	3.853582033	8.791131507	7.446724624	4.218911718
Cgl0181	WT-3281083	190700	192175	-	1476	6.415253519	33.15883422	29.28364969	44.27761006	66.2544098	65.12547197	5.178153466	5.019137009	6.168080998	5.22643489	3.473624596	4.862038504
Cgl0183	WT-3281083	194601	195038	-	438	36.22563742	75.37228419	71.96452095	74.60474024	131.9126382	117.6507608	22.20866817	20.296565	24.94270563	31.16034626	24.7884121	28.08754925
Cgl0184	WT-3281083	195240	199772	+	4533	11.0654431	102.6216708	77.94642541	198.3497482	225.9450807	184.1830657	19.34381926	18.35076592	16.12460119	5.890814461	3.991956946	2.864727613
Cgl0185	WT-3281083	199772	201292	+	1521	13.79695016	279.7343966	166.6567379	411.9576091	471.6482426	406.4478865	20.83071699	24.49237035	23.94237358	7.607709958	11.10399175	9.436382423
Cgl0186	WT-3281083	201757	203244	-	1488	377.3393952	420.6068452	387.8918261	465.1274956	408.791081	503.8154809	497.6699	492.6028548	509.919804	861.3890952	881.6711765	917.2560521
Cgl0187	WT-3281083	203538	206978	-	3441	159.4551555	231.8669296	201.635459	310.8335266	331.0741702	293.8961137	258.7430165	272.622969	273.6480005	256.0886499	258.2072232	260.1968744
Cgl0188	WT-3281083	207004	209037	-	2034	93.98706986	145.507985	144.8531796	172.0811889	202.0175866	178.9677994	101.0452287	94.59328302	81.33445265	66.37109793	50.11711572	59.97948385
Cgl0189	WT-3281083	209207	209968	-	762	3365.538382	2403.737146	2787.58435	1712.890074	1384.60852	1471.516357	2021.161176	1964.421346	1688.369593	1376.426422	1472.340593	1515.818439
Cgl0190	WT-3281083	209989	211455	-	1467	5414.895201	4407.910268	4613.258636	2762.283249	2337.044783	2607.828035	3668.826565	3225.173393	3126.720809	2981.56888	3391.320628	3222.575597
Cgl0191	WT-3281083	211532	211759	-	228	345.711898	341.2281125	312.0919605	386.3719991	340.7671281	317.2879071	190.7691199	180.1002215	165.4251498	174.3767203	193.1249241	176.8612202
Cgl0192	WT-3281083	211807	212286	+	480	112.496672	204.4077899	173.4097173	261.7799577	274.7582531	254.9712582	28.66107944	33.07252779	30.34695851	28.43381597	20.10615649	19.93435787
Cgl0193	WT-3281083	212283	212738	+	456	83.06065083	266.8059574	200.3348924	328.0098807	406.874377	362.9252088	29.25532829	25.9938464	34.79632461	38.38890485	27.11685579	21.73294655
Cgl0194	WT-3281083	212764	213660	+	897	918.9602766	890.2415681	896.1718028	734.5903286	791.3497777	718.2865988	368.863377	361.0325442	377.2708363	445.2164175	392.7088758	371.4476621
Cgl0195	WT-3281083	213676	214110	+	435	453.0017974	414.4875851	396.1481195	356.6228582	333.2934268	369.814518	300.9263596	327.4712453	270.2822709	366.9539548	354.9776593	374.7266484
Cgl0196	WT-3281083	214121	214525	+	405	98.57528291	273.6125188	213.4452689	333.547852	359.3109692	317.2771752	97.10240754	88.84669194	107.9002969	84.9809379	106.4881621	89.44092842
Cgl0197	WT-3281083	214527	215162	+	636	288.5097517	448.6535465	391.4386978	531.0018871	523.0669247	538.3397432	224.1758529	242.6150718	219.2179213	174.9414436	263.1820012	258.985458
Cgl0198	WT-3281083	215159	216100	-	942	22.27724118	235.516986	177.7251114	324.5372335	426.8699651	400.9862847	7.22842639	6.066807645	7.455576704	3.149688836	1.920970365	7.618225937
Cgl0199	WT-3281083	216113	216712	-	600	27.29777065	298.1948936	201.3282885	425.3047034	479.387733	436.8576376	12.27504816	26.81079586	24.71109479	16.81303901	11.05838607	15.94748629
Cgl0200	WT-3281083	217138	217929	-	792	186.1211635	411.2932501	300.038252	514.4574846	505.9040851	531.9851795	366.3564975	388.5854982	380.6507025	252.1206607	270.366877	282.6191429
Cgl0201	WT-3281083	217940	218836	-	897	189.4410505	303.1814302	248.0832485	418.5587532	432.6818931	459.4014519	390.3971902	389.1128531	369.7312193	349.6238881	414.5633937	406.1161106
Cgl0202	WT-3281083	218979	220154	+	1176	137.3157946	450.7277654	318.9088882	572.4870006	645.7181325	619.9251612	95.47784862	85.3136227	94.66835454	86.03310776	76.42391113	77.87766631
Cgl0203	WT-3281083	220151	221131	-	981	82.43592819	235.5672001	192.97809	323.482428	367.2817473	348.6786437	66.29418429	65.37639744	72.12208576	75.00690184	59.33468198	79.07556551
Cgl0204	WT-3281083	221128	221655	-	528	8.72442954	226.9254395	174.4463864	243.0859466	363.6256411	332.2039949	1.052748556	4.008791247	1.477936291	0.561933122	0	1.294438823
Cgl0205	WT-3281083	222097	222210	+	114	271.630777	459.6960329	370.8679	586.5762281	681.5342562	556.3404399	182.8458018	237.6580243	214.4822632	255.0584865	206.3526587	233.8165284
Cgl0206	WT-3281083	222207	223694	-	1488	16.8547223	161.3541568	125.3228006	194.3596763	286.9978681	237.0896381	4.949616194	6.685629273	5.244290065	3.788516854	3.242928465	1.837268006
Cgl0207	WT-3281083	224381	225247	+	867	10.6262948	421.2473014	269.5117012	499.2899553	700.7651588	697.0397874	0.641120228	2.929607998	2.700174262	1.711076634	0.347857379	0.788308764
Cgl0208	WT-3281083	225239	226312	-	1074	169.8962157	385.1975125	290.8504867	440.2272628	514.9119818	469.3474952	118.9076553	114.89778	119.1596455	77.90465001	75.53849294	88.13754397
Cgl0209	WT-3281083	226309	226767	-	459	419.2794839	630.2141288	562.1237141	649.8972194	655.9699061	640.5035974	313.9530138	343.5507898	346.822383	305.1039758	304.220603	338.00928
Cgl0210	WT-3281083	226757	227218	-	462	497.9848988	690.0831973	553.5710856	610.6771062	626.8537087	620.9721164	363.9502151	352.3154822	399.1835544	346.1508031	334.885009	424.5759338
Cgl0211	WT-3281083	227215	227685	-	471	103.779343	131.3601504	124.6279812	136.6096123	156.5761318	142.7209601	37.46980211	48.53446116	37.55401599	38.4262038	24.97261474	31.19844907
Cgl0212	WT-3281083	227700	228884	-	1185	46.00019896	175.7267744	121.5296552	233.2539644	280.4318111	247.9544199	99.91250092	98.06213809	101.6321287	59.84089832	62.35453593	74.69075859
Cgl0213	WT-3281083	228888	229727	-	840	5.788589759	44.79794254	43.36647287	48.1250018	70.49191333	85.33451018	15.05430435	13.60698286	15.17347926	11.65609847	6.103654647	6.102354449
Cgl0214	WT-3281083	229708	230514	-	807	27.90664286	85.82177054	86.77136972	155.0793893	168.3166154	140.8085934	61.64645075	58.48960553	82.19303686	47.42799107	34.75599541	43.61633267
Cgl0215	WT-3281083	230674	230931	+	258	140.8533224	378.5039459	314.5754509	622.1741997	682.9618214	548.6247204	105.5686459	73.01593732	86.70559575	71.30016542	57.27916673	67.5516446
Cgl0216	WT-3281083	230928	231842	-	915	159.1437654	262.1465844	220.0996761	328.5912008	358.475717	307.2222873	123.6237452	118.9020627	131.9062178	98.25170335	101.5196098	98.97151916
Cgl0217	WT-3281083	231845	232267	-	423	117.9757375	139.7170309	116.4598478	134.5907261	148.8920104	160.0876192	100.1977704	77.56015973	102.0789283	92.58744885	63.45560025	70.28527394
Cgl0218	WT-3281083	232257	233282	-	1026	70.09021887	211.2846671	151.5848956	267.1031411	292.4108998	269.6383787	50.51961784	53.43179538	61.86013264	45.11238536	35.86185806	52.62537248
Cgl0219	WT-3281083	233913	234821	+	909	14.07682067	53.33412341	50.66429704	58.55473267	74.02391139	109.7456492	10.24258331	8.615593598	10.30165494	12.07692571	9.289973293	14.66176251
Cgl0220	WT-3281083	234907	235191	-	285	65.55056768	62.3728538	63.57735428	52.59978267	85.62462711	75.91728919	11.70213132	13.36826386	17.34111915	19.78004589	13.75684391	14.38870944
Cgl0221	WT-3281083	235448	236212	-	765	78.28037172	137.0074451	118.428405	176.3639772	186.9396955	176.8221729	50.68055401	54.50698436	57.12368661	77.95665145	65.0493298	74.60028603
Cgl0222	WT-3281083	236326	237345	+	1020	4.516175291	82.83820193	81.60457284	130.4565	155.8612643	140.5509579	0.544952194	2.282652898	0.510032916	1.745298167	1.478393859	0.335031225
Cgl0223	WT-3281083	237345	238148	+	804	4.456259201	80.39920096	70.42733974	139.5265911	196.8417336	157.1519025	1.901232467	1.84284732	1.294113369	1.476122828	0.37511486	0.425039613
Cgl0224	WT-3281083	238176	239528	+	1353	18.34730982	96.57581561	88.44382964	160.0965507	185.269212	165.041496	28.4498878	24.09185764	32.6828188	17.9818599	21.62191995	18.94300716
Cgl0225	WT-3281083	239935	241518	+	1584	9.04755656	44.16082735	44.92232764	77.51953416	107.6150651	91.96607769	59.21710627	66.5459347	61.74489394	38.39876333	41.31662838	35.38132782
Cgl0226	WT-3281083	241880	242920	-	1041	107.9225623	330.2126589	251.6603607	463.5672004	480.9037001	459.7925267	306.2254416	303.974972	338.8264779	200.6506096	201.3512789	239.6390489
Cgl0227	WT-3281083	242940	243434	+	495	40.84325533	130.1214081	125.0675732	157.2083392	222.9331033	183.1814119	30.03842546	17.53178039	25.22344603	38.36130112	12.79482685	23.47249065
Cgl0228	WT-3281083	243434	243913	+	480	18.66058541	270.2992422	164.3656731	332.664075	394.3808939	428.048914	15.92282191	21.16641778	28.72122859	17.30754015	6.911491292	17.79853381
Cgl0229	WT-3281083	244015	244218	+	204	70.25161565	119.9569591	98.99874483	119.7227373	159.2036617	158.6865654	297.6801358	227.2277203	262.6669518	209.43578	206.9751403	242.8976379
Cgl0230	WT-3281083	244484	244819	+	336	39.60614045	142.2265967	90.44044212	119.3099003	118.0205519	165.6551263	34.32712256	47.87642118	62.70672549	65.34479446	56.54856511	63.05766264
Cgl0231	WT-3281083	244902	247307	+	2406	49.03472674	112.0719606	104.1786032	152.4058401	198.3766986	178.2064101	22.35187333	21.4655276	21.94667822	16.03120926	15.41806264	18.60634756
Cgl0232	WT-3281083	247280	248575	+	1296	139.2138911	228.5448318	203.163312	289.6969148	323.424177	266.8615058	124.9164143	123.4707704	116.4102906	97.98448658	80.51771	81.21405057
Cgl0233	WT-3281083	248554	249306	-	753	38.74434579	80.01939825	82.96770855	119.8970828	139.8774704	140.3780658	45.76729977	57.06218872	67.01548038	35.06820885	24.03126273	28.13728373
Cgl0234	WT-3281083	249428	250510	+	1083	15.12341864	246.2086334	150.9265044	347.2954308	392.6671173	365.2509193	2.309631181	4.6906189	2.401817057	1.369809272	0	2.208793116
Cgl0235	WT-3281083	250503	251942	+	1440	9.596872494	98.91733835	85.06644484	160.3665425	211.7071528	173.7658373	1.158023412	1.616879136	1.264456605	1.236252868	1.25663478	0.237313784
Cgl0236	WT-3281083	251952	252833	+	882	46.13462514	287.6595901	185.32132	382.5173755	486.424718	404.2949473	40.49143085	36.23729122	47.48163577	63.57871893	51.63315696	62.37962326
Cgl0237	WT-3281083	252827	253819	-	993	113.1393629	149.7222582	157.1926875	157.4118891	202.7441133	167.4921582	28.40830846	33.25237839	26.98089535	24.50096319	18.52682093	27.5312668
Cgl0238	WT-3281083	254326	255486	-	1161	37.25228714	89.28199197	68.93022799	114.9031051	160.4241617	123.7659813	1.915077476	3.646239067	5.377091209	0.255556148	1.818386245	1.47171339
Cgl0239	WT-3281083	255489	255776	-	288	32.87817429	15.23038435	11.79657941	27.48806527	36.13600608	34.9825613	0	0	3.612733156	0	0	0
Cgl0240	WT-3281083	256617	257897	+	1281	90.69955998	208.3331854	177.3999264	238.5211838	298.4963086	284.8136783	53.26365293	49.57006507	58.88670437	33.81600351	27.54590525	30.14496406
Cgl0241	WT-3281083	257981	258532	+	552	255.9165999	348.8001981	310.8142226	374.4072831	398.2003668	411.7120828	271.8837575	268.7981679	253.0483963	130.612803	107.6335007	137.435635
Cgl0242	WT-3281083	258551	260878	+	2328	273.3954398	398.7501387	338.0064574	492.5784119	507.625459	471.0850911	315.9493772	322.9515291	325.5929201	218.4471563	220.2349615	235.6012104
Cgl0243	WT-3281083	260987	261298	+	312	355.9865524	344.8109687	344.8230904	278.0298582	316.3098675	231.3348694	268.1269591	227.2676269	280.9594785	192.0946764	150.7961736	141.2929761
Cgl0244	WT-3281083	261402	262058	+	657	53.36464868	295.1641898	195.6400749	460.1907517	515.0874442	438.9278385	68.95262688	86.01877547	99.37490654	57.80470032	49.57682421	47.85286168
Cgl0245	WT-3281083	262543	263295	-	753	447.25929	715.882356	583.5311949	848.2271234	859.2813601	879.1176373	385.1465912	402.8084553	383.0936481	607.980295	672.0743144	636.265674
Cgl0246	WT-3281083	263295	264566	-	1272	442.6230501	617.9875913	553.3263473	721.1561788	726.7639687	738.0422335	379.962776	386.2205635	407.5571989	577.7732744	628.791592	633.224818
Cgl0247	WT-3281083	264596	265678	-	1083	75.85339663	203.7882715	153.1921448	250.556623	276.3581231	263.0721652	121.3839498	131.9236566	137.3839356	113.6941696	82.70815064	91.82268523
Cgl0248	WT-3281083	266151	268001	-	1851	118.4875884	237.7202769	185.2783125	322.7703052	336.2811515	309.9828393	3998.990798	4123.50635	4285.111396	5222.957984	4964.135086	4912.926115
Cgl0250	WT-3281083	268255	269124	-	870	37.06378343	72.70780942	65.08457604	93.70546328	124.9850351	125.6761863	50.47384801	53.52427486	69.06549178	54.90667911	64.4783639	52.24176545
